alpha,beta,delta,gamma,type,name,hurst,obs,date_min,date_max,stdev,avg,kurtosis,skewness,min,max,q_1,q_2_5,q_5,q_10,q_25,q_50,q_75,q_90,q_95,q_97_5,q_99,cv,range,std_range,var_01,var_025,var_05,var_10,es_01,es_025,es_05,es_10,rho,Factor1,Factor2,Factor3
1.705829306,0.138944222,-0.206920322,1.030899501,Stock,SJM,0.487335022,1005,10/21/2014,10/16/2018,0.013153059,4.20E-05,10.56478441,-0.294390177,-0.100278292,0.090939119,-0.038068374,-0.026463424,-0.018279549,-0.013806414,-0.006189581,0.000465556,0.006484328,0.013346466,0.016910282,0.022616843,0.032172971,312.8696973,0.191217411,14.53786665,0.038068374,0.026463424,0.018279549,0.013806414,0.054969328,0.040560465,0.031455386,0.023785032,0.030852862,-0.472307275,0.142248734,0.510907109
1.880783379,-0.03911856,0.075391074,1.08019049,Stock,SLB,0.473487038,1005,10/21/2014,10/16/2018,0.015118724,-0.000458369,1.631063959,0.081600509,-0.076788674,0.059526371,-0.037352925,-0.030835638,-0.024830885,-0.018771192,-0.009158387,-0.000750907,0.008099374,0.017893916,0.02485903,0.030108547,0.038708869,-32.98376505,0.136315045,9.016306182,0.037352925,0.030835638,0.024830885,0.018771192,0.045230908,0.038856465,0.033337404,0.027452883,0.02822562,-0.106595011,-0.667897764,-0.178392743
1.87359336,0.146990763,-0.650675779,1.066703648,Stock,SLG,0.51582261,1005,10/21/2014,10/16/2018,0.012953173,-0.000168467,3.007024898,-0.451648587,-0.084626821,0.057189947,-0.034761925,-0.027857423,-0.02128118,-0.015555543,-0.007184514,0.000105556,0.007545687,0.014529746,0.019528251,0.025077321,0.030161813,-76.88870775,0.141816768,10.94841959,0.034761925,0.027857423,0.02128118,0.015555543,0.046140528,0.037033114,0.030631243,0.024451964,0.035541127,-0.381945105,-0.408620484,0.311885616
1.776050608,0.115257387,-0.334731701,1.023006843,Stock,SNA,0.489938431,1005,10/21/2014,10/16/2018,0.013029174,0.000320326,6.019700317,0.057639826,-0.076748126,0.09079039,-0.038411028,-0.026590659,-0.01891193,-0.01408667,-0.006631956,0.000643332,0.007226108,0.014242767,0.018509363,0.024097558,0.031748777,40.67477278,0.167538516,12.85872157,0.038411028,0.026590659,0.01891193,0.01408667,0.047783938,0.038349689,0.0301158,0.023268568,-0.02552667,-0.253772337,-0.277997668,-0.544775698
1.723643758,0.15468716,-0.180692261,1.038482689,Stock,SNPS,0.526538439,1005,10/21/2014,10/16/2018,0.011913994,0.000846881,8.1561193,-0.877816261,-0.085212815,0.064293272,-0.034905873,-0.023519796,-0.017173141,-0.011521378,-0.004798464,0.001400841,0.007027867,0.01252626,0.017192401,0.023655491,0.027333867,14.06809032,0.149506087,12.54877937,0.034905873,0.023519796,0.017173141,0.011521378,0.051743584,0.038166774,0.028900173,0.021383202,-0.019747438,-0.485823613,0.18372465,0.050979164
1.882371352,0.225357375,-0.987880838,1.079920406,Stock,SO,0.420582346,1005,10/21/2014,10/16/2018,0.010025988,-0.000049494,1.74726269,-0.605602483,-0.049685694,0.028146456,-0.029416997,-0.022083324,-0.016853811,-0.012680493,-0.005407062,0.000447951,0.006061829,0.011814219,0.014937743,0.018332707,0.021510591,-202.5680114,0.07783215,7.763040285,0.029416997,0.022083324,0.016853811,0.012680494,0.036051029,0.029488892,0.024635582,0.019698138,0.009989625,-0.48718285,-0.373258119,-0.630319277
1.905481999,0.209287834,-1.391893916,1.054740105,Stock,SPG,0.513702812,1005,10/21/2014,10/16/2018,0.012171471,2.16E-05,1.078500008,-0.42426112,-0.051214533,0.039051615,-0.033680797,-0.026938941,-0.021231446,-0.015396241,-0.006815096,0.000916055,0.007792805,0.014198296,0.018704821,0.023038857,0.027183789,563.2551923,0.090266148,7.416207042,0.033680797,0.026938941,0.021231446,0.015396241,0.041025515,0.034331961,0.028865249,0.023527354,-0.02561076,-0.249539544,-0.575317849,-0.690483232
1.751958457,-0.051849076,0.043322667,1.053681087,Stock,SPGI,0.547209245,1005,10/21/2014,10/16/2018,0.013248605,0.000856641,4.699404499,0.00753955,-0.063858294,0.078580522,-0.039199931,-0.02547548,-0.018303381,-0.013653184,-0.006066813,0.001239466,0.007492242,0.014432714,0.021089444,0.026588561,0.034302124,15.46575717,0.142438816,10.75123098,0.039199931,0.02547548,0.018303381,0.013653184,0.049239228,0.038600225,0.030233718,0.022982794,-0.041602807,-0.264328664,-0.254758209,-0.338720487
1.604659693,0.057744255,0.028649672,1.001258047,Stock,SRCL,0.445080448,1005,10/21/2014,10/16/2018,0.019140926,-0.000790491,62.25197721,-5.509653691,-0.242133305,0.084948453,-0.044153276,-0.031943479,-0.019707874,-0.013823779,-0.006400071,0.00054678,0.00713829,0.014355058,0.019020338,0.02541563,0.030809426,-24.21396606,0.327081758,17.08808401,0.044153276,0.031943479,0.019707874,0.013823779,0.115955078,0.071112516,0.047968519,0.032317359,-0.019826537,-0.390046745,2.968189389,0.111895065
1.823909827,0.197721137,-0.390738083,1.032016693,Stock,SRE,0.415296635,1005,10/21/2014,10/16/2018,0.011966533,0.000100871,22.10838266,1.230384271,-0.055880458,0.144427661,-0.032453234,-0.02468258,-0.018330172,-0.013025339,-0.006057184,0.000496382,0.006789936,0.012538364,0.016016313,0.021804777,0.026258252,118.6317915,0.200308119,16.73902776,0.032453234,0.02468258,0.018330172,0.013025339,0.042112829,0.033957654,0.027444142,0.021276754,0.010412201,-0.302459429,-0.403785673,-0.830166583
1.806071301,0.12233197,-0.003312755,1.048921235,Stock,STI,0.513257576,1005,10/21/2014,10/16/2018,0.015071489,0.000524034,2.419967851,-0.363264898,-0.068922422,0.066907303,-0.046849042,-0.033767361,-0.024582837,-0.015679793,-0.007395675,0.000690506,0.009167761,0.017598443,0.023512792,0.03116423,0.036337717,28.76054674,0.135829725,9.01236248,0.046849042,0.033767361,0.024582837,0.015679794,0.054483791,0.045012417,0.037129159,0.02802951,0.011887405,-0.136322394,-0.311888525,0.103079382
1.750594264,0.156034506,-0.006694671,1.103811144,Stock,STT,0.62002417,1005,10/21/2014,10/16/2018,0.015632615,0.000198074,4.795862044,-0.613816425,-0.091683081,0.089024096,-0.047641666,-0.033827526,-0.025472268,-0.016284982,-0.007053697,0.000446713,0.00835392,0.017208099,0.024101778,0.028848608,0.037399072,78.92293285,0.180707177,11.55962553,0.047641666,0.033827526,0.025472268,0.016284982,0.064188931,0.049687927,0.039543332,0.029911066,-0.001947265,-0.214508031,-0.04364734,0.760266229
1.650452379,0.382662924,-0.258718247,1.091328802,Stock,STX,0.640615369,1005,10/21/2014,10/16/2018,0.026888376,-0.000198523,16.59587006,-1.435983599,-0.224396878,0.19749573,-0.070358708,-0.054940145,-0.0418124,-0.027821062,-0.010695289,0.001646912,0.012362588,0.025929683,0.033116951,0.042600495,0.057496731,-135.4419754,0.421892608,15.69052012,0.070358708,0.054940145,0.0418124,0.027821062,0.130231609,0.089310965,0.068551715,0.051234191,0.076564403,0.333372439,0.838882813,2.222628494
1.737704374,-0.087047883,0.260128496,1.045317102,Stock,STZ,0.487018177,1005,10/21/2014,10/16/2018,0.013033951,0.000976417,5.296498731,-0.332202091,-0.078927541,0.062270677,-0.031604611,-0.024856046,-0.017973076,-0.012011089,-0.005831471,0.000762222,0.007408413,0.01503917,0.02072086,0.028773133,0.038211059,13.34875023,0.141198218,10.83310989,0.031604611,0.024856046,0.017973076,0.012011089,0.052132541,0.03794254,0.029703741,0.021955153,-0.06430224,-0.20523854,-0.102416667,-0.98170757
1.74859597,0.095554447,-0.024431171,1.084703523,Stock,SWK,0.572776123,1005,10/21/2014,10/16/2018,0.012285233,0.000414461,4.629335679,-0.294802556,-0.070390754,0.071929621,-0.034421265,-0.026419577,-0.018876591,-0.012625657,-0.005407717,0.000452644,0.00687475,0.013777475,0.018816511,0.023307098,0.030086192,29.64147525,0.142320375,11.58467048,0.034421265,0.026419577,0.018876591,0.012625657,0.046191619,0.037319634,0.029410677,0.022527411,-0.009953465,-0.458646695,-0.143109316,0.3618876
1.776689961,0.216655261,-0.363401917,1.086533887,Stock,SWKS,0.550830234,1005,10/21/2014,10/16/2018,0.021548619,0.000534042,2.661560615,-0.090670408,-0.090092571,0.122332663,-0.059943036,-0.048055807,-0.037047312,-0.025574004,-0.010044155,0.000880891,0.012456132,0.023847497,0.033598129,0.041761398,0.058462489,40.35005669,0.212425234,9.857951279,0.059943036,0.048055807,0.037047312,0.025574004,0.069059843,0.060917507,0.0517998,0.040912885,-0.031560891,0.519606397,-0.441188167,-0.34480874
1.790488294,0.037261856,0.148033519,1.041914967,Stock,SYF,0.41534605,1005,10/21/2014,10/16/2018,0.017116278,0.000199306,16.58167315,-1.865997555,-0.172985551,0.064000513,-0.045495287,-0.032537116,-0.025020453,-0.017186607,-0.008079737,0.000561843,0.009507147,0.018508967,0.02483468,0.032570674,0.041086922,85.87927797,0.236986064,13.84565389,0.045495287,0.032537116,0.025020453,0.017186607,0.07690058,0.054187422,0.041112201,0.030791396,0.050212751,-0.139292168,0.51710806,0.174426337
1.769161367,0.190678572,0.04911113,1.082854581,Stock,SYK,0.436621599,1005,10/21/2014,10/16/2018,0.011580015,0.000767073,3.739390032,-0.553910687,-0.052602945,0.070809956,-0.038423625,-0.027738188,-0.01785713,-0.012187627,-0.004377925,0.000835899,0.007483198,0.013656864,0.017866536,0.021366332,0.025699547,15.09637096,0.123412901,10.65740435,0.038423625,0.027738188,0.01785713,0.012187627,0.044286221,0.037208758,0.029305471,0.021875056,-0.024326629,-0.331199085,-0.103057578,-0.738942579
1.68857177,0.157608204,-0.003509793,1.084065093,Stock,SYMC,0.527910654,1005,10/21/2014,10/16/2018,0.021110254,-0.000084891,141.004444,-8.028171702,-0.402043962,0.091951341,-0.047845952,-0.033518713,-0.024507694,-0.015599465,-0.006708315,0.000938574,0.008466045,0.016604256,0.022144841,0.031906581,0.040915665,-248.6736819,0.493995303,23.40072741,0.047845952,0.033518713,0.024507694,0.015599466,0.111034168,0.068630355,0.04864159,0.03438334,-0.1107295,-0.218622042,4.508592725,-1.000552091
1.679521825,-0.052736491,0.059554173,1.045441865,Stock,SYY,0.398066098,1005,10/21/2014,10/16/2018,0.011298436,0.000636662,13.19405976,0.587283414,-0.069662686,0.093719272,-0.027647635,-0.020013258,-0.014095973,-0.010744154,-0.004374892,0.000385153,0.005938972,0.01142561,0.016415951,0.020349829,0.02887839,17.74635737,0.163381958,14.46058179,0.027647635,0.020013258,0.014095973,0.010744154,0.045313249,0.032592744,0.024679893,0.018432653,-0.036148383,-0.390385875,-0.014667769,-1.071967537
1.799749314,0.157027752,-0.434227803,1.087385557,Stock,T,0.435575135,1005,10/21/2014,10/16/2018,0.010998697,-0.00005643,4.292223936,-0.625151793,-0.064014552,0.048763816,-0.030724911,-0.023363682,-0.017654964,-0.012739025,-0.005209204,0.00026142,0.006264599,0.01154843,0.016461189,0.020891968,0.025386678,-194.907961,0.112778367,10.25379307,0.030724911,0.023363682,0.017654964,0.012739025,0.043990795,0.033668767,0.026780208,0.020855662,0.021817379,-0.513535237,-0.105387962,-0.136132559
1.729803477,-0.007744281,0.049047626,1.040249042,Stock,TAP,0.533795941,1005,10/21/2014,10/16/2018,0.015290551,-0.000152841,21.71912838,-0.461786527,-0.167257044,0.133083931,-0.038698975,-0.030186985,-0.021370348,-0.0153154,-0.007487151,-0.000305531,0.007182195,0.015262943,0.021320715,0.029170115,0.038229626,-100.0423125,0.300340974,19.64225943,0.038698975,0.030186985,0.021370348,0.0153154,0.057214815,0.043542203,0.034528121,0.026254224,0.030442885,-0.35971807,0.255217539,0.674915273
1.713680378,0.104108119,-0.151667172,1.051886871,Stock,TDG,0.517722526,1005,10/21/2014,10/16/2018,0.015202058,0.000674743,12.60670722,-1.236093935,-0.136257458,0.100385169,-0.043389512,-0.030720227,-0.022126538,-0.0143591,-0.006184339,0.001392929,0.008349247,0.015802553,0.022862651,0.028266437,0.033193233,22.53013333,0.236642627,15.56648607,0.043389512,0.030720227,0.022126538,0.0143591,0.070561784,0.049488513,0.037560128,0.027764218,0.001853209,-0.278598882,0.427337698,0.315312093
1.803544458,0.084320055,-0.150274375,1.054853985,Stock,TEL,0.555250407,1005,10/21/2014,10/16/2018,0.012652905,0.000403696,4.471343183,-0.707565288,-0.094485123,0.04754042,-0.036687641,-0.028505926,-0.019663315,-0.013781613,-0.005983851,0.000843651,0.007696455,0.014516505,0.020040768,0.024276689,0.03208826,31.34262401,0.142025543,11.22473772,0.036687641,0.028505926,0.019663315,0.013781613,0.047689867,0.03856359,0.031140501,0.023666386,0.042891094,-0.505782381,-0.143321902,0.912689859
1.709767315,0.12381931,-0.166333597,1.067914387,Stock,TGT,0.59117077,1005,10/21/2014,10/16/2018,0.015676594,0.000351213,9.381054346,-0.960329246,-0.129716972,0.085597467,-0.044946905,-0.030516625,-0.023423135,-0.015871044,-0.006628656,0.001103628,0.008356567,0.016304322,0.022667116,0.027976688,0.038471305,44.63554901,0.215314439,13.73477201,0.044946905,0.030516625,0.023423135,0.015871044,0.068375503,0.050517511,0.038474864,0.028808815,0.034484551,-0.369386546,0.285421882,1.257391803
1.771993065,0.098682103,-0.186416726,1.026668039,Stock,TIF,0.57262661,1005,10/21/2014,10/16/2018,0.017555954,0.000229634,27.90528511,0.758431728,-0.15033963,0.209355706,-0.044406377,-0.032841518,-0.024967259,-0.016726794,-0.008350301,0.000747983,0.008987426,0.01803853,0.02366589,0.029191517,0.037477026,76.45190075,0.359695336,20.48850946,0.044406377,0.032841518,0.024967259,0.016726794,0.06806529,0.050218249,0.039231943,0.029902897,0.005581363,-0.070999568,-0.065206365,0.202866505
1.859425158,0.022394376,0.073751128,1.027351551,Stock,TJX,0.569419875,1005,10/21/2014,10/16/2018,0.012187407,0.000612382,3.432305659,-0.009166137,-0.061018488,0.069709434,-0.030452055,-0.024024719,-0.018742904,-0.012990033,-0.006229542,0.000419831,0.007879861,0.015218388,0.019914958,0.023304259,0.028453058,19.90163694,0.130727921,10.72647585,0.030452055,0.024024719,0.018742904,0.012990034,0.041943441,0.03319728,0.026841333,0.021240122,-0.066534759,-0.241047713,-0.569541916,-0.871228488
1.731428187,0.18390369,-0.031801854,1.077276355,Stock,TMK,0.554080673,1005,10/21/2014,10/16/2018,0.010668112,0.000492249,3.188076588,-0.587264218,-0.050451155,0.038906911,-0.031097808,-0.023152264,-0.018072239,-0.011009863,-0.004624971,0.001051551,0.006142999,0.01215903,0.016450331,0.021056803,0.026760026,21.67217817,0.089358067,8.376183958,0.031097808,0.023152264,0.018072239,0.011009863,0.041584996,0.033268938,0.027026771,0.020308371,0.002839334,-0.616581936,-0.033931528,0.551570428
1.796208622,0.046106977,-0.015998978,1.080640412,Stock,TMO,0.388845384,1005,10/21/2014,10/16/2018,0.012659464,0.000717547,2.760238099,-0.225130897,-0.058046626,0.061572518,-0.037841179,-0.026792651,-0.019334765,-0.013333144,-0.005795171,0.000931205,0.007575955,0.015610376,0.020495478,0.025463782,0.033380935,17.64270144,0.119619144,9.448989314,0.037841179,0.026792651,0.019334765,0.013333144,0.045479764,0.03706836,0.029514265,0.02295253,-0.059119743,-0.082490669,-0.313985856,-1.697816652
1.763932491,0.082848838,-0.122135854,1.032354979,Stock,TPR,0.486593673,1005,10/21/2014,10/16/2018,0.018147363,0.000233171,13.0903904,-0.691259885,-0.164780133,0.113419004,-0.045440937,-0.033403807,-0.026109696,-0.019111669,-0.008672591,0.000583695,0.009635628,0.019282475,0.025341251,0.031599751,0.041831222,77.82848339,0.278199137,15.33000317,0.045440937,0.033403807,0.026109696,0.019111669,0.076348153,0.053766888,0.041572764,0.031997325,0.005310593,0.016146612,0.1408238,-0.101230475
1.605171439,0.008856356,0.032910024,1.03931571,Stock,TRIP,0.440827328,1005,10/21/2014,10/16/2018,0.027592686,-0.000558441,23.22867791,0.014601888,-0.264263335,0.227422863,-0.073397396,-0.04470196,-0.035940273,-0.024647111,-0.011870448,-0.000484503,0.010244244,0.022495553,0.03460972,0.04491407,0.059213934,-49.41021748,0.491686197,17.81943941,0.073397396,0.04470196,0.035940273,0.024647111,0.126902551,0.084015405,0.062857123,0.046089131,-0.004952279,0.640398485,0.691683607,-0.335301233
1.786411848,0.099072381,-0.035351254,1.039365268,Stock,TROW,0.560799002,1005,10/21/2014,10/16/2018,0.013160107,0.000289379,3.074677296,-0.255530654,-0.061487294,0.069358674,-0.039675332,-0.029731812,-0.020823468,-0.013180059,-0.006882339,0.000572752,0.007383275,0.014996859,0.020142082,0.027271984,0.032598445,45.47713462,0.130845968,9.942621613,0.039675332,0.029731812,0.020823468,0.013180059,0.047445528,0.039806359,0.032347772,0.02455811,0.014081624,-0.376565414,-0.277401655,0.517347484
1.790071484,0.103987909,-0.239522741,1.04590036,Stock,TRV,0.415057878,1005,10/21/2014,10/16/2018,0.010442316,0.000290114,4.353878168,-0.708022974,-0.062445163,0.048397029,-0.030553094,-0.021756698,-0.016334772,-0.011149793,-0.005008253,0.0005659,0.006174975,0.011504244,0.016717055,0.020119671,0.02443562,35.99390257,0.110842192,10.61471319,0.030553094,0.021756698,0.016334772,0.011149793,0.042640258,0.032795227,0.025820653,0.019542628,-0.009840439,-0.464523647,-0.070151438,-0.692895119
1.797434433,0.082838909,-0.226954701,1.010060132,Stock,TSCO,0.619410866,1005,10/21/2014,10/16/2018,0.01725595,0.000384047,19.42381675,-0.806103405,-0.185607238,0.14690005,-0.0444822,-0.034992938,-0.024462234,-0.017214971,-0.008311268,0.000828092,0.009898681,0.018476468,0.024261531,0.029307796,0.038437359,44.93190011,0.332507289,19.26913893,0.0444822,0.034992938,0.024462234,0.017214971,0.066673807,0.05044639,0.039373234,0.02984166,0.016956307,-0.192983524,0.129134952,0.827411529
1.708272302,0.174162007,-0.233186593,1.047816217,Stock,TSN,0.495777894,1005,10/21/2014,10/16/2018,0.016006073,0.000478471,15.61681174,-1.240384379,-0.156528852,0.096870927,-0.041829477,-0.031468929,-0.022538238,-0.015306095,-0.00665865,0.001356471,0.008373656,0.016180992,0.021225168,0.025931086,0.036805092,33.4525259,0.253399779,15.83147691,0.041829477,0.031468929,0.022538238,0.015306095,0.072988972,0.051841487,0.039160859,0.02874337,-0.010172878,-0.204195572,0.50781641,-0.01087134
1.714257925,0.110201431,-0.224872509,1.050207423,Stock,TSS,0.500311803,1005,10/21/2014,10/16/2018,0.014670781,0.001157885,17.58195966,-1.438226541,-0.15945455,0.069005111,-0.038344055,-0.026740618,-0.020005059,-0.01360854,-0.005557422,0.001692252,0.008468576,0.015366894,0.020742858,0.028878917,0.04118133,12.6703294,0.228459661,15.57242714,0.038344055,0.026740618,0.020005059,0.01360854,0.060979334,0.043996972,0.033602905,0.025164254,-0.036961689,-0.258396448,0.491671394,-0.359168555
1.762655105,-0.063394974,0.134954091,1.057933175,Stock,TTWO,0.478676562,1005,10/21/2014,10/16/2018,0.019968728,0.001792083,9.047019789,0.753684674,-0.124128321,0.167753135,-0.047879086,-0.036321951,-0.026808666,-0.019483294,-0.008505393,0.001025666,0.011640585,0.022826098,0.031441509,0.041099755,0.053441924,11.14274657,0.291881455,14.61692778,0.047879086,0.036321951,0.026808666,0.019483294,0.063817259,0.050463771,0.040936578,0.03162034,-0.078386196,0.44644343,-0.499367778,-1.575287127
1.618274429,-0.014005606,0.091838431,1.085389606,Stock,TWTR,0.590620494,1005,10/21/2014,10/16/2018,0.033158305,-0.000526439,10.12317139,-0.940585113,-0.229920076,0.194061384,-0.109562203,-0.06068753,-0.046544381,-0.031885978,-0.014060692,0,0.014034117,0.032091274,0.047330589,0.063741247,0.076974414,-62.9860267,0.42398146,12.78658412,0.109562203,0.06068753,0.046544381,0.031885978,0.162790738,0.113956427,0.084357318,0.06160752,-0.005776171,1.181900897,0.694468039,0.637145935
1.750776184,0.281503283,-0.480807474,1.085059025,Stock,TXN,0.514664116,1005,10/21/2014,10/16/2018,0.014623664,0.000828834,6.511075478,0.032758543,-0.088825307,0.112674703,-0.040797011,-0.031483509,-0.023556401,-0.015880981,-0.005940649,0.001244768,0.00868061,0.0166822,0.021189432,0.025514819,0.035856161,17.64366942,0.201500011,13.77903691,0.040797011,0.031483509,0.023556401,0.015880981,0.050698429,0.04159911,0.034242534,0.026764177,-0.029432501,-0.138858185,-0.239749515,-0.390472789
1.755317219,-0.065504188,-0.016501734,1.072814882,Stock,TXT,0.528692364,1005,10/21/2014,10/16/2018,0.01472747,0.000602152,10.57446144,-0.864532293,-0.143386344,0.065382807,-0.041485399,-0.028598517,-0.020747613,-0.015372094,-0.006661174,0.000860336,0.008095187,0.015851434,0.023414439,0.033234481,0.040636506,24.45806489,0.208769151,14.17549337,0.041485399,0.028598517,0.020747613,0.015372094,0.05591059,0.042210101,0.03358385,0.02570382,-0.006848025,-0.252330584,0.078909935,0.109925482
